urn,path,author,title,suggested_genre,confidence,recommended_genre,notes
tlg4013.tlg004.1st1K-grc1,tlg4013/tlg004/tlg4013.tlg004.1st1K-grc1.xml,Simplicius,In Aristotelis Physicorum Libros Commentaria,prose-philosophy,high,prose-philosophy,
tlg4013.tlg005.1st1K-grc1,tlg4013/tlg005/tlg4013.tlg005.1st1K-grc1.xml,Simplicius,In Aristotelis Libros De Anima Commentaria [Sp.?] (fort. auctore Prisciano Lydo),prose-philosophy,high,prose-philosophy,
tlg4015.tlg001.1st1K-grc1,tlg4015/tlg001/tlg4015.tlg001.1st1K-grc1.xml,John Philoponus,In Aristotelis Categorias Commentarium,prose-philosophy,high,prose-philosophy,
tlg4015.tlg002.1st1K-grc1,tlg4015/tlg002/tlg4015.tlg002.1st1K-grc1.xml,John Philoponus,In Aristotelis Analytica Priora Commentaria,prose-philosophy,high,prose-philosophy,
tlg4015.tlg004.1st1K-grc1,tlg4015/tlg004/tlg4015.tlg004.1st1K-grc1.xml,John Philoponus,In Aristotelis Analytica Posteriora Commentaria,prose-philosophy,high,prose-philosophy,
tlg4015.tlg005.1st1K-grc1,tlg4015/tlg005/tlg4015.tlg005.1st1K-grc1.xml,John Philoponus,In Aristotelis Meteorologicorum Librum Primum Commentarium,prose-philosophy,high,prose-philosophy,
tlg4015.tlg006.1st1K-grc1,tlg4015/tlg006/tlg4015.tlg006.1st1K-grc1.xml,John Philoponus,In Aristotelis Libros De Generatione Et Corruptione Commentaria,prose-philosophy,high,prose-philosophy,
tlg4015.tlg007.1st1K-grc1,tlg4015/tlg007/tlg4015.tlg007.1st1K-grc1.xml,John Philoponus,In Libros De Generatione Animalium Commentaria,prose-philosophy,high,prose-philosophy,
tlg4015.tlg008.1st1K-grc1,tlg4015/tlg008/tlg4015.tlg008.1st1K-grc1.xml,John Philoponus,In Aristotelis Libros De Anima Commentaria,prose-philosophy,high,prose-philosophy,
tlg4015.tlg009.1st1K-grc1,tlg4015/tlg009/tlg4015.tlg009.1st1K-grc1.xml,John Philoponus,In Aristotelis Physicorum Libros Commentaria,prose-philosophy,high,prose-philosophy,
tlg4016.tlg001.1st1K-grc1,tlg4016/tlg001/tlg4016.tlg001.1st1K-grc1.xml,Ammonius,In Porphyrii Isagogen Sive Quinque Voces,prose-philosophy,high,prose-philosophy,
tlg4016.tlg002.1st1K-grc1,tlg4016/tlg002/tlg4016.tlg002.1st1K-grc1.xml,Ammonius,In Aristotelis Categorias Commentarius,prose-philosophy,high,prose-philosophy,
tlg4016.tlg003.1st1K-grc1,tlg4016/tlg003/tlg4016.tlg003.1st1K-grc1.xml,Ammonius,In Aristotelis Librum De Interpretatione Commentarius,prose-philosophy,high,prose-philosophy,
tlg4016.tlg004.1st1K-grc1,tlg4016/tlg004/tlg4016.tlg004.1st1K-grc1.xml,Ammonius,In Aristotelis Analyticorum Priorum Librum I Commentarium,prose-philosophy,high,prose-philosophy,
tlg4016.tlg005.1st1K-grc1,tlg4016/tlg005/tlg4016.tlg005.1st1K-grc1.xml,Ammonius,In Aristotelis analytica priora [Sp.],prose-philosophy,high,prose-philosophy,
tlg4017.tlg001.1st1K-grc1,tlg4017/tlg001/tlg4017.tlg001.1st1K-grc1.xml,Syrianus,In Aristotelis Metaphysica Commentaria,prose-philosophy,high,prose-philosophy,
tlg4018.tlg001.1st1K-grc1,tlg4018/tlg001/tlg4018.tlg001.1st1K-grc1.xml,Asclepius,In Aristotelis Metaphysicorum Libros A-Z Commentaria,prose-philosophy,high,prose-philosophy,
tlg4019.tlg001.1st1K-grc1,tlg4019/tlg001/tlg4019.tlg001.1st1K-grc1.xml,Olympiodorus,Prolegomena,prose-philosophy,high,prose-philosophy,
tlg4019.tlg002.1st1K-grc1,tlg4019/tlg002/tlg4019.tlg002.1st1K-grc1.xml,Olympiodorus,In Categorias Commentarium,prose-philosophy,high,prose-philosophy,
tlg4019.tlg003.1st1K-grc1,tlg4019/tlg003/tlg4019.tlg003.1st1K-grc1.xml,Olympiodorus,In Aristotelis Meteora Commentaria,prose-philosophy,high,prose-philosophy,
tlg4020.tlg001.1st1K-grc1,tlg4020/tlg001/tlg4020.tlg001.1st1K-grc1.xml,Elias Neoplatonicus,In Porphyrii Isagogen,prose-philosophy,high,prose-philosophy,
tlg4020.tlg002.1st1K-grc1,tlg4020/tlg002/tlg4020.tlg002.1st1K-grc1.xml,Elias Neoplatonicus,Eliae (Olim Davidis) In Aristotelis Categorias Commentarium,prose-philosophy,high,prose-philosophy,
tlg4021.tlg001.1st1K-grc1,tlg4021/tlg001/tlg4021.tlg001.1st1K-grc1.xml,David the Invincible,Prolegomena philosophiae,prose-philosophy,high,prose-philosophy,
tlg4021.tlg002.1st1K-grc1,tlg4021/tlg002/tlg4021.tlg002.1st1K-grc1.xml,David the Invincible,In Porphyrii Isagogen Commentarium,prose-philosophy,high,prose-philosophy,
tlg4024.tlg001.1st1K-grc1,tlg4024/tlg001/tlg4024.tlg001.1st1K-grc1.xml,Agathias Scholasticus,Historiae,prose-historiography,high,prose-historiography,
tlg4024.tlg001.1st1K-lat1,tlg4024/tlg001/tlg4024.tlg001.1st1K-lat1.xml,Agathias Scholasticus,Historiae,prose-historiography,high,prose-historiography,
tlg4024.tlg002.1st1K-grc2,tlg4024/tlg002/tlg4024.tlg002.1st1K-grc2.xml,Agathias Scholasticus,Epigrammata,verse-epigram,medium,verse-epigram,
tlg4026.tlg001.1st1K-grc1,tlg4026/tlg001/tlg4026.tlg001.1st1K-grc1.xml,Anonymi in Aristotelis Artem Rhetoricam,In Aristotelis artem rhetoricam commentarium,prose-philosophy,high,prose-philosophy,
tlg4026.tlg002.1st1K-grc1,tlg4026/tlg002/tlg4026.tlg002.1st1K-grc1.xml,Anonymi in Aristotelis Artem Rhetoricam,Fragmentum commentarii in Aristotelis rhetorica,prose-philosophy,high,prose-philosophy,
tlg4026.tlg003.1st1K-grc1,tlg4026/tlg003/tlg4026.tlg003.1st1K-grc1.xml,Anonymi in Aristotelis Artem Rhetoricam,Fragmentum paraphrasis in Aristotelis rhetorica,prose-philosophy,high,prose-philosophy,
tlg4027.tlg001.1st1K-grc1,tlg4027/tlg001/tlg4027.tlg001.1st1K-grc1.xml,Anonymi In Aristotelis Categorias,Paraphrasis Categoriarum,prose-philosophy,high,prose-philosophy,
tlg4030.tlg001.1st1K-grc1,tlg4030/tlg001/tlg4030.tlg001.1st1K-grc1.xml,Sophonias,In Aristotelis Libros De Anima Paraphrasis,prose-philosophy,high,prose-philosophy,
tlg4031.tlg002.1st1K-grc1,tlg4031/tlg002/tlg4031.tlg002.1st1K-grc1.xml,Eustratius,In Aristotelis Ethica Nicomachea I Commentaria,prose-philosophy,high,prose-philosophy,
tlg4033.tlg003.1st1K-grc1,tlg4033/tlg003/tlg4033.tlg003.1st1K-grc1.xml,Anonymi In Aristotelis Ethica Nicomachea,"In Ethica Nicomachea Paraphrasis (Pseudepigraphum Olim A Constantino Palaeocappa confectum et olim sub auctore Heliodoro
    Prusensi vel Andronico Rhodio vel Olympiodoro)",prose-philosophy,high,prose-philosophy,
tlg4034.tlg002.1st1K-grc1,tlg4034/tlg002/tlg4034.tlg002.1st1K-grc1.xml,Michael of Ephesus,In Parva Naturalia Commentaria,prose-philosophy,high,prose-philosophy,
tlg4034.tlg003.1st1K-grc1,tlg4034/tlg003/tlg4034.tlg003.1st1K-grc1.xml,Michael of Ephesus,In Libros De Partibus Animalium Commentaria,prose-philosophy,high,prose-philosophy,
tlg4034.tlg004.1st1K-grc1,tlg4034/tlg004/tlg4034.tlg004.1st1K-grc1.xml,Michael of Ephesus,In libros de animalium motione commentarium,prose-philosophy,high,prose-philosophy,
tlg4034.tlg005.1st1K-grc1,tlg4034/tlg005/tlg4034.tlg005.1st1K-grc1.xml,Michael of Ephesus,In librum de animalium incessu commentarium,prose-philosophy,high,prose-philosophy,
tlg4034.tlg006.1st1K-grc1,tlg4034/tlg006/tlg4034.tlg006.1st1K-grc1.xml,Michael of Ephesus,In Librum Quintum Ethicorum Nicomacheorum Commentarium,prose-philosophy,high,prose-philosophy,
tlg4036.tlg001.opp-grc1,tlg4036/tlg001/tlg4036.tlg001.opp-grc1.xml,Proclus,In Platonis Rem Publicam Commentarii,prose-philosophy,high,prose-philosophy,
tlg4037.tlg001.1st1K-eng1,tlg4037/tlg001/tlg4037.tlg001.1st1K-eng1.xml,Anonymi Paradoxographi,De Incredibilibus (excerpta Vaticana),prose-philosophy,high,prose-philosophy,
tlg4037.tlg001.1st1K-grc1,tlg4037/tlg001/tlg4037.tlg001.1st1K-grc1.xml,Anonymi Paradoxographi,De Incredibilibus (excerpta Vaticana),prose-philosophy,high,prose-philosophy,
tlg4072.tlg001.1st1K-grc1,tlg4072/tlg001/tlg4072.tlg001.1st1K-grc1.xml,Eutocius,Commentarii in libros de sphaera et cylindro,prose-philosophy,high,prose-philosophy,
tlg4072.tlg002.1st1K-grc1,tlg4072/tlg002/tlg4072.tlg002.1st1K-grc1.xml,Eutocius,Commentarius in dimensionem circuli,prose-philosophy,high,prose-philosophy,
tlg4072.tlg003.1st1K-grc1,tlg4072/tlg003/tlg4072.tlg003.1st1K-grc1.xml,Eutocius,Commentarius in libros de planorum aequilibriis,prose-philosophy,high,prose-philosophy,
tlg4075.tlg002.1st1K-grc1,tlg4075/tlg002/tlg4075.tlg002.1st1K-grc1.xml,"Marinus, 5th century",Commentarium in Euclidis data,prose-philosophy,high,prose-philosophy,
tlg4084.tlg001.1st1K-grc1,tlg4084/tlg001/tlg4084.tlg001.1st1K-grc1.xml,Zosimus,Historia Nova,prose-historiography,high,prose-historiography,
tlg4086.tlg001.1st1K-grc1,tlg4086/tlg001/tlg4086.tlg001.1st1K-grc1.xml,Agathodaemon,Fragmentum alchemicum,prose-philosophy,high,prose-philosophy,
tlg4086.tlg002.1st1K-grc1,tlg4086/tlg002/tlg4086.tlg002.1st1K-grc1.xml,Agathodaemon,Ἀγαθοδαίμων εἰς τὸν χρησμὸν Ὀρφέως συναγωγὴ καὶ ὑπόμνημα,prose-philosophy,high,prose-philosophy,
tlg4089.tlg003.1st1K-grc1,tlg4089/tlg003/tlg4089.tlg003.1st1K-grc1.xml,Theodoretus,Historia Ecclesiastica,prose-historiography,high,prose-historiography,
tlg4089.tlg003.opp-grc1,tlg4089/tlg003/tlg4089.tlg003.opp-grc1.xml,Theodoretus,Historia Ecclesiastica,prose-historiography,high,prose-historiography,
tlg4089.tlg004.1st1K-grc1,tlg4089/tlg004/tlg4089.tlg004.1st1K-grc1.xml,Theodoretus,Historia Religiosa,prose-historiography,high,prose-historiography,
tlg4090.tlg001.1st1K-grc1,tlg4090/tlg001/tlg4090.tlg001.1st1K-grc1.xml,Cyril of Alexandria,In XII Prophetas,prose-philosophy,high,prose-philosophy,
tlg4102.tlg001.1st1K-grc1,tlg4102/tlg001/tlg4102.tlg001.1st1K-grc1.xml,Catenae (Novum Testamentum),Catena In Matthaeum (Catena Integra) (E Cod. Paris. Coislin. Gr. 23),prose-philosophy,high,prose-philosophy,
tlg4102.tlg002.1st1K-grc1,tlg4102/tlg002/tlg4102.tlg002.1st1K-grc1.xml,Catenae (Novum Testamentum),Catena In Marcum (Recensio ii) (E Codd. Oxon. Bodl. Laud. 33 + Paris. Coislin. 23 + Paris. gr. 178),prose-philosophy,high,prose-philosophy,
tlg4102.tlg003.1st1K-grc1,tlg4102/tlg003/tlg4102.tlg003.1st1K-grc1.xml,Catenae (Novum Testamentum),Supplementum et varietas lectionis ad commentarium Chrysostomi in evangelium sancti Matthaei (e cod. Oxon. Bodl. Auct. T.1.4),prose-philosophy,high,prose-philosophy,
tlg4102.tlg004.1st1K-grc1,tlg4102/tlg004/tlg4102.tlg004.1st1K-grc1.xml,Catenae (Novum Testamentum),Catena In Lucam (Typus B) (e codd. Paris. Coislin. 23 + Oxon. Bodl. Misc. 182),prose-philosophy,high,prose-philosophy,
tlg4102.tlg005.1st1K-grc1,tlg4102/tlg005/tlg4102.tlg005.1st1K-grc1.xml,Catenae (Novum Testamentum),Catena In Joannem (Catena Integra) (e codd. Paris. Coislin. 23 + Oxon. Bodl. Auct. T.1.4),prose-philosophy,high,prose-philosophy,
tlg4102.tlg006.1st1K-grc1,tlg4102/tlg006/tlg4102.tlg006.1st1K-grc1.xml,Catenae (Novum Testamentum),Supplementum et varietas lectionis ad catenam in evangelium sancti Lucae (e cod. Oxon. Bodl. Laud. 33),prose-philosophy,high,prose-philosophy,
tlg4102.tlg007.1st1K-grc1,tlg4102/tlg007/tlg4102.tlg007.1st1K-grc1.xml,Catenae (Novum Testamentum),Supplementum Et Varietas Lectionis Ad Catenam In Evangelium Sancti Joannis (e cod. Bodl. B.),prose-philosophy,high,prose-philosophy,
tlg4102.tlg008.1st1K-grc1,tlg4102/tlg008/tlg4102.tlg008.1st1K-grc1.xml,Catenae (Novum Testamentum),Catena In Acta (Catena Andreae) (e cod. Oxon. coll. nov. 58),prose-philosophy,high,prose-philosophy,
tlg4102.tlg010.1st1K-grc1,tlg4102/tlg010/tlg4102.tlg010.1st1K-grc1.xml,Catenae (Novum Testamentum),Catena In Epistulam Ad Romanos (Typus Vaticanus) (E Cod. Oxon. Bodl. Auct. E.2.20 [= Misc. 48]),prose-philosophy,high,prose-philosophy,
tlg4102.tlg011.1st1K-grc1,tlg4102/tlg011/tlg4102.tlg011.1st1K-grc1.xml,Catenae (Novum Testamentum),Catena In Epistulam Ad Romanos (Typus Monacensis) (E Cod. Monac. gr. 412),prose-philosophy,high,prose-philosophy,
tlg4102.tlg012.1st1K-grc1,tlg4102/tlg012/tlg4102.tlg012.1st1K-grc1.xml,Catenae (Novum Testamentum),Catena In Epistulam I Ad Corinthios (Typus Vaticanus) (e Cod. Paris. gr. 227),prose-philosophy,high,prose-philosophy,
tlg4102.tlg013.1st1K-grc1,tlg4102/tlg013/tlg4102.tlg013.1st1K-grc1.xml,Catenae (Novum Testamentum),Catena In Epistulam II Ad Corinthios (Catena Pseudo-Oecumenii),prose-philosophy,high,prose-philosophy,
tlg4102.tlg019.1st1K-grc1,tlg4102/tlg019/tlg4102.tlg019.1st1K-grc1.xml,Catenae (Novum Testamentum),Catena In Epistulam Ad Galatas (Typus Parisinus) (E Cod. Coislin. 204),prose-philosophy,high,prose-philosophy,
tlg4102.tlg020.1st1K-grc1,tlg4102/tlg020/tlg4102.tlg020.1st1K-grc1.xml,Catenae (Novum Testamentum),Catena In Epistulam Ad Ephesios (Typus Parisinus) (E Cod. Coislin. 204),prose-philosophy,high,prose-philosophy,
tlg4102.tlg021.1st1K-grc1,tlg4102/tlg021/tlg4102.tlg021.1st1K-grc1.xml,Catenae (Novum Testamentum),Catena In Epistulam Ad Philippenses (Typus Parisinus) (e cod. Coislin. 204),prose-epistolary,high,prose-epistolary,
tlg4102.tlg022.1st1K-grc1,tlg4102/tlg022/tlg4102.tlg022.1st1K-grc1.xml,Catenae (Novum Testamentum),Catena In Epistulam Ad Colossenses (Typus Parisinus) (E Cod. Coislin. 204),prose-philosophy,high,prose-philosophy,
tlg4102.tlg023.1st1K-grc1,tlg4102/tlg023/tlg4102.tlg023.1st1K-grc1.xml,Catenae (Novum Testamentum),Catena In Epistulam I Ad Thessalonicenses (Typus Parisinus),prose-philosophy,high,prose-philosophy,
tlg4102.tlg024.1st1K-grc1,tlg4102/tlg024/tlg4102.tlg024.1st1K-grc1.xml,Catenae (Novum Testamentum),Catena In Epistulam II Ad Thessalonicenses (Typus Parisinus),prose-philosophy,high,prose-philosophy,
tlg4102.tlg034.1st1K-grc1,tlg4102/tlg034/tlg4102.tlg034.1st1K-grc1.xml,Catenae (Novum Testamentum),Catena In Epistulam I Ad Timotheum (E Cod. Paris. Coislin. 204),prose-philosophy,high,prose-philosophy,
tlg4102.tlg035.1st1K-grc1,tlg4102/tlg035/tlg4102.tlg035.1st1K-grc1.xml,Catenae (Novum Testamentum),Catena In Epistulam II Ad Timotheum (E Cod. Paris. Coislin. 204),prose-philosophy,high,prose-philosophy,
tlg4102.tlg036.1st1K-grc1,tlg4102/tlg036/tlg4102.tlg036.1st1K-grc1.xml,Catenae (Novum Testamentum),Catena In Epistulam Ad Titum (E Cod. Paris. Coislin. 204),prose-epistolary,high,prose-epistolary,
tlg4102.tlg037.1st1K-grc1,tlg4102/tlg037/tlg4102.tlg037.1st1K-grc1.xml,Catenae (Novum Testamentum),Catena In Epistulam Ad Philemonem (E Cod. Paris. Coislin. 204),prose-epistolary,high,prose-epistolary,
tlg4102.tlg038.1st1K-grc1,tlg4102/tlg038/tlg4102.tlg038.1st1K-grc1.xml,Catenae (Novum Testamentum),Catena In Epistulam Ad Hebraeos (E Cod. Paris. Coislin. 204),prose-philosophy,high,prose-philosophy,
tlg4102.tlg040.1st1K-grc1,tlg4102/tlg040/tlg4102.tlg040.1st1K-grc1.xml,Catenae (Novum Testamentum),Catena In Epistulam Jacobi (Catena Andreae),prose-philosophy,high,prose-philosophy,
tlg4102.tlg041.1st1K-grc1,tlg4102/tlg041/tlg4102.tlg041.1st1K-grc1.xml,Catenae (Novum Testamentum),Catena in epistulam Petri i (catena Andreae) (e cod. Oxon. coll. nov. 58),prose-epistolary,high,prose-epistolary,
tlg4102.tlg042.1st1K-grc1,tlg4102/tlg042/tlg4102.tlg042.1st1K-grc1.xml,Catenae (Novum Testamentum),Catena in epistulam Petri ii (catena Andreae) (e cod. Oxon. coll. nov. 58),prose-philosophy,high,prose-philosophy,
tlg4102.tlg043.1st1K-grc1,tlg4102/tlg043/tlg4102.tlg043.1st1K-grc1.xml,Catenae (Novum Testamentum),Catena in epistulam Joannis i (catena Andreae) (e cod. Oxon. coll. nov. 58),prose-philosophy,high,prose-philosophy,
tlg4102.tlg044.1st1K-grc1,tlg4102/tlg044/tlg4102.tlg044.1st1K-grc1.xml,Catenae (Novum Testamentum),Catena in epistulam Joannis ii (catena Andreae) (e cod. Oxon. coll. nov. 58).,prose-philosophy,high,prose-philosophy,
tlg4102.tlg045.1st1K-grc1,tlg4102/tlg045/tlg4102.tlg045.1st1K-grc1.xml,Catenae (Novum Testamentum),Catena in epistulam Joannis iii (catena Andreae) (e cod. Oxon. coll. nov. 58),prose-epistolary,high,prose-epistolary,
tlg4102.tlg046.1st1K-grc1,tlg4102/tlg046/tlg4102.tlg046.1st1K-grc1.xml,Catenae (Novum Testamentum),Catena in epistulam Juda (catena Andreae) (e cod. Oxon. coll. nov. 58),prose-philosophy,high,prose-philosophy,
tlg4102.tlgX01.1st1K-grc1,tlg4102/tlgX01/tlg4102.tlgX01.1st1K-grc1.xml,Catenae (Novum Testamentum),Prooemium Pseudo-Oecumenii In Apocalypsin Commentarii (E Cod.),prose-philosophy,high,prose-philosophy,
tlg4102.tlgX02.1st1K-grc1,tlg4102/tlgX02/tlg4102.tlgX02.1st1K-grc1.xml,Catenae (Novum Testamentum),Commentarius In Apocalypsin,prose-philosophy,high,prose-philosophy,
tlg4102.tlgX03.1st1K-grc1,tlg4102/tlgX03/tlg4102.tlgX03.1st1K-grc1.xml,Catenae (Novum Testamentum),Commentarius In Apocalypsin (Pseudo-Oecumenii) (E Cod. Coislin.),prose-philosophy,high,prose-philosophy,
tlg4170.tlg001a.1st1K-grc1,tlg4170/tlg001a/tlg4170.tlg001a.1st1K-grc1.xml,Vitae Pindari et varia de Pindaro,Vita Ambrosiana,prose-biography,high,prose-biography,
tlg4170.tlg001b.1st1K-grc1,tlg4170/tlg001b/tlg4170.tlg001b.1st1K-grc1.xml,Vitae Pindari et varia de Pindaro,Vita Thomana et hypothesis Olympiorum,prose-biography,high,prose-biography,
tlg4170.tlg001c.1st1K-grc1,tlg4170/tlg001c/tlg4170.tlg001c.1st1K-grc1.xml,Vitae Pindari et varia de Pindaro,Vita metrica,prose-biography,high,prose-biography,
tlg4170.tlg001d.1st1K-grc1,tlg4170/tlg001d/tlg4170.tlg001d.1st1K-grc1.xml,Vitae Pindari et varia de Pindaro,Pentathlon et de novem lyricis,verse-lyric-pindaric,medium,verse-lyric-pindaric,
tlg4174.tlg001.1st1K-grc1,tlg4174/tlg001/tlg4174.tlg001.1st1K-grc1.xml,Paraphrases in Dioynsium Periegetam,Paraphrases in Dioynsium Periegetam,prose-geography,high,prose-geography,
tlg4193.tlg012.1st1K-grc1,tlg4193/tlg012/tlg4193.tlg012.1st1K-grc1.xml,Anonymi In Aristotelis Sophisticos Elenchos,In Aristotelis Sophisticos Elenchos Paraphrasis,prose-philosophy,high,prose-philosophy,
tlg5019.tlg001.1st1K-grc1,tlg5019/tlg001/tlg5019.tlg001.1st1K-grc1.xml,Scholia in Dionysium Periegetam,Scholia in Dionysii Byzantii per Bosporum navigationem (scholia vetera),prose-geography,high,prose-geography,
tlg5019.tlg002.1st1K-grc1,tlg5019/tlg002/tlg5019.tlg002.1st1K-grc1.xml,Scholia in Dionysium Periegetam,Scholia in Dionysii Periegetae orbis descriptionem (scholia vetera),prose-geography,high,prose-geography,
tlg5022.tlg002.1st1K-grc1,tlg5022/tlg002/tlg5022.tlg002.1st1K-grc1.xml,Scholia in Euclidem,Scholia in Euclidis Data,prose-philosophy,high,prose-philosophy,
tlg5022.tlg003.1st1K-grc1,tlg5022/tlg003/tlg5022.tlg003.1st1K-grc1.xml,Scholia in Euclidem,Scholia in Euclidis optica (scholia vetera),prose-philosophy,high,prose-philosophy,
tlg5022.tlg004.1st1K-grc1,tlg5022/tlg004/tlg5022.tlg004.1st1K-grc1.xml,Scholia in Euclidem,Scholia in opticorum recensionem Theonis (scholia vetera),prose-philosophy,high,prose-philosophy,
tlg5022.tlg005.1st1K-grc1,tlg5022/tlg005/tlg5022.tlg005.1st1K-grc1.xml,Scholia in Euclidem,Scholia in Euclidis catoptrica (scholia vetera),prose-philosophy,high,prose-philosophy,
tlg5022.tlg006.1st1K-grc1,tlg5022/tlg006/tlg5022.tlg006.1st1K-grc1.xml,Scholia in Euclidem,Scholia in Euclidis phaenomena,prose-philosophy,high,prose-philosophy,
tlg5022.tlg007.1st1K-grc1,tlg5022/tlg007/tlg5022.tlg007.1st1K-grc1.xml,Scholia in Euclidem,Scholia in Euclidis data et catoptrica,prose-philosophy,high,prose-philosophy,
tlg5023.tlg001.1st1K-grc1,tlg5023/tlg001/tlg5023.tlg001.1st1K-grc1.xml,Scholia in Euripidem,Scholia in Euripidem (scholia vetera),prose-philosophy,high,prose-philosophy,
tlg5023.tlg010.1st1K-grc1,tlg5023/tlg010/tlg5023.tlg010.1st1K-grc1.xml,Scholia in Euripidem,Vitae Euripidis,prose-biography,medium,prose-biography,
tlg5023.tlg011.1st1K-grc1,tlg5023/tlg011/tlg5023.tlg011.1st1K-grc1.xml,Scholia in Euripidem,Scholia in Euripidis Rhesum,prose-philosophy,high,prose-philosophy,
tlg5023.tlg012.1st1K-grc1,tlg5023/tlg012/tlg5023.tlg012.1st1K-grc1.xml,Scholia in Euripidem,Scholia in Euripidis Troiades,prose-philosophy,high,prose-philosophy,
tlg5023.tlg013.1st1K-grc1,tlg5023/tlg013/tlg5023.tlg013.1st1K-grc1.xml,Scholia in Euripidem,Scholia in Euripidis Hippolytum,prose-philosophy,high,prose-philosophy,
tlg5023.tlg014.1st1K-grc1,tlg5023/tlg014/tlg5023.tlg014.1st1K-grc1.xml,Scholia in Euripidem,"Scholia in Euripidis Hecubam (scholia vetera et scholia
        recentiora Thomae Magistri, Triclinii, Moschopuli et anonyma)",prose-philosophy,high,prose-philosophy,
tlg5023.tlg015.1st1K-grc1,tlg5023/tlg015/tlg5023.tlg015.1st1K-grc1.xml,Scholia in Euripidem,"Scholia in Euripidis Orestem (scholia vetera et scholia recentiora Thomae Magistri, Triclinii, Moschopuli et anonyma)",prose-philosophy,high,prose-philosophy,
tlg5023.tlg016.1st1K-grc1,tlg5023/tlg016/tlg5023.tlg016.1st1K-grc1.xml,Scholia in Euripidem,"Scholia in Euripidis Phoenissas (scholia vetera et scholia recentiora Thomae Magistri, Triclinii, Moschopuli et anonyma)",prose-philosophy,high,prose-philosophy,
tlg5026.tlg001.1st1K-grc1,tlg5026/tlg001/tlg5026.tlg001.1st1K-grc1.xml,Scholia in Homerum,Scholia in Iliadem,prose-philosophy,high,prose-philosophy,
tlg5026.tlg007.1st1K-grc1,tlg5026/tlg007/tlg5026.tlg007.1st1K-grc1.xml,Scholia in Homerum,Scholia in Odysseam,prose-philosophy,high,prose-philosophy,
tlg5028.tlg001.1st1K-grc1,tlg5028/tlg001/tlg5028.tlg001.1st1K-grc1.xml,Scholia in Isocratem,Scholia in Isocratem (scholia vetera),prose-oratory,high,prose-oratory,
tlg5029.tlg001.1st1K-grc1,tlg5029/tlg001/tlg5029.tlg001.1st1K-grc1.xml,Scholia in Lucianum,Scholia in Lucianum,prose-oratory,high,prose-oratory,
tlg5031.tlg001.1st1K-grc1,tlg5031/tlg001/tlg5031.tlg001.1st1K-grc1.xml,Scholia in Nicandrum,Scholia et glossae in Nicandri theriaca (scholia vetera et recentiora),prose-philosophy,high,prose-philosophy,
tlg5031.tlg002.1st1K-grc1,tlg5031/tlg002/tlg5031.tlg002.1st1K-grc1.xml,Scholia in Nicandrum,Scholia et glossae in Nicandri alexipharmaca (scholia vetera et recentiora),prose-philosophy,high,prose-philosophy,
tlg5034.tlg001a.perseus-grc1,tlg5034/tlg001a/tlg5034.tlg001a.perseus-grc1.xml,Scholia in Pindarum,Scholia in Pindarum Olympian Odes,prose-philosophy,high,prose-philosophy,
tlg5034.tlg001b.perseus-grc1,tlg5034/tlg001b/tlg5034.tlg001b.perseus-grc1.xml,Scholia in Pindarum,Scholia in Pindarum Pythian Odes,verse-lyric-pindaric,medium,verse-lyric-pindaric,
tlg5034.tlg001c.perseus-grc1,tlg5034/tlg001c/tlg5034.tlg001c.perseus-grc1.xml,Scholia in Pindarum,Scholia in Pindarum Nemean Odes,prose-philosophy,high,prose-philosophy,
tlg5034.tlg001d.perseus-grc1,tlg5034/tlg001d/tlg5034.tlg001d.perseus-grc1.xml,Scholia in Pindarum,Scholia in Pindarum Isthmian Odes,prose-philosophy,high,prose-philosophy,
tlg5037.tlg004.1st1K-grc1,tlg5037/tlg004/tlg5037.tlg004.1st1K-grc1.xml,Scholia in Sophoclem,Scholia in Sophoclem (scholia vetera),prose-philosophy,high,prose-philosophy,
tlg9004.tlg001.opp-grc1,tlg9004/tlg001/tlg9004.tlg001.opp-grc1.xml,Anonymi In Aristotelis Librum Alterum Analyticorum Posteriorum,Anonymi In Analyticorum Posteriorum Librum Alterum Commentarium,prose-philosophy,high,prose-philosophy,
tlg9006.tlg001.1st1K-grc1,tlg9006/tlg001/tlg9006.tlg001.1st1K-grc1.xml,"Gregory II, of Cyprus, Patriarch of Constantinople",Paroemiae,prose-philosophy,high,prose-philosophy,
tlg9006.tlg016.1st1K-grc1,tlg9006/tlg016/tlg9006.tlg016.1st1K-grc1.xml,"Gregory II, of Cyprus, Patriarch of Constantinople",Declamatio de Atheniensium defensio (ad Libanii declamationem antilogia),prose-oratory,high,prose-oratory,
tlg9007.tlg001.1st1K-grc1,tlg9007/tlg001/tlg9007.tlg001.1st1K-grc1.xml,Appendix Proverbiorum,Appendix Proverbiorum,prose-philosophy,high,prose-philosophy,
